generation/a16
    1.000000       0.000000    
   0.9931222      0.3883447E-02
   0.9843836      0.8834395E-02
   0.9748981      0.1363628E-01
   0.9643284      0.1826027E-01
   0.9526403      0.2284391E-01
   0.9400694      0.2733302E-01
   0.9267257      0.3171065E-01
   0.9127448      0.3598096E-01
   0.8982644      0.4014610E-01
   0.8834158      0.4421110E-01
   0.8683327      0.4816391E-01
   0.8530740      0.5200064E-01
   0.8376826      0.5572770E-01
   0.8222007      0.5934114E-01
   0.8066279      0.6284755E-01
   0.7909790      0.6625510E-01
   0.7752811      0.6956233E-01
   0.7595371      0.7277017E-01
   0.7437514      0.7588295E-01
   0.7279423      0.7889900E-01
   0.7121141      0.8181580E-01
   0.6962636      0.8463463E-01
   0.6803959      0.8735570E-01
   0.6645175      0.8997776E-01
   0.6486390      0.9249820E-01
   0.6327730      0.9491052E-01
   0.6169128      0.9720893E-01
   0.6010369      0.9939542E-01
   0.5851467      0.1014740    
   0.5692681      0.1034400    
   0.5534093      0.1052850    
   0.5375598      0.1070054    
   0.5217155      0.1085997    
   0.5058815      0.1100659    
   0.4900657      0.1113994    
   0.4742730      0.1125949    
   0.4585064      0.1136476    
   0.4427699      0.1145518    
   0.4270632      0.1153020    
   0.4113884      0.1158951    
   0.3957725      0.1163269    
   0.3802491      0.1165852    
   0.3648447      0.1166568    
   0.3495998      0.1165218    
   0.3344996      0.1161490    
   0.3194533      0.1155211    
   0.3044016      0.1146444    
   0.2893621      0.1135293    
   0.2743649      0.1121739    
   0.2593983      0.1105709    
   0.2444466      0.1087237    
   0.2295423      0.1066420    
   0.2147309      0.1043257    
   0.2000277      0.1017684    
   0.1854610      0.9897206E-01
   0.1711017      0.9593617E-01
   0.1569623      0.9263363E-01
   0.1429988      0.8904880E-01
   0.1292947      0.8521045E-01
   0.1159699      0.8111602E-01
   0.1030095      0.7673080E-01
   0.9046822E-01  0.7208367E-01
   0.7852648E-01  0.6722603E-01
   0.6729620E-01  0.6217762E-01
   0.5691446E-01  0.5701085E-01
   0.4753900E-01  0.5178911E-01
   0.3918896E-01  0.4653436E-01
   0.3185914E-01  0.4135836E-01
   0.2559440E-01  0.3643000E-01
   0.2036950E-01  0.3182961E-01
   0.1605662E-01  0.2759468E-01
   0.1250933E-01  0.2376481E-01
   0.9608879E-02  0.2032110E-01
   0.7250587E-02  0.1720109E-01
   0.5335179E-02  0.1435230E-01
   0.3775336E-02  0.1173846E-01
   0.2502197E-02  0.9333433E-02
   0.1492836E-02  0.7098345E-02
   0.7449197E-03  0.4995749E-02
   0.2397450E-03  0.3007322E-02
  -0.4451755E-04  0.1129732E-02
  -0.8955041E-04 -0.6590934E-03
   0.1597066E-03 -0.2428235E-02
   0.8177157E-03 -0.4163019E-02
   0.1932764E-02 -0.5751556E-02
   0.3459590E-02 -0.7141717E-02
   0.5338924E-02 -0.8340442E-02
   0.7553538E-02 -0.9371395E-02
   0.1012232E-01 -0.1027020E-01
   0.1308982E-01 -0.1110151E-01
   0.1653924E-01 -0.1190680E-01
   0.2059085E-01 -0.1270618E-01
   0.2541185E-01 -0.1347156E-01
   0.3125583E-01 -0.1414945E-01
   0.3847481E-01 -0.1474257E-01
   0.4738733E-01 -0.1526655E-01
   0.5812089E-01 -0.1564464E-01
   0.7057997E-01 -0.1581130E-01
   0.8432010E-01 -0.1574663E-01
   0.9890837E-01 -0.1543403E-01
   0.1139855     -0.1492061E-01
   0.1291573     -0.1420735E-01
   0.1444362     -0.1326251E-01
   0.1597758     -0.1212791E-01
   0.1750463     -0.1078573E-01
   0.1904239     -0.9202266E-02
   0.2060444     -0.7409356E-02
   0.2219241     -0.5448580E-02
   0.2380842     -0.3364260E-02
   0.2544642     -0.1214667E-02
   0.2709404      0.9594878E-03
   0.2874430      0.3144380E-02
   0.3039053      0.5316775E-02
   0.3203061      0.7451721E-02
   0.3366798      0.9545833E-02
   0.3530237      0.1159724E-01
   0.3693222      0.1359697E-01
   0.3855760      0.1553473E-01
   0.4017994      0.1740432E-01
   0.4180076      0.1920320E-01
   0.4342085      0.2093102E-01
   0.4503949      0.2258566E-01
   0.4665607      0.2416075E-01
   0.4827225      0.2565275E-01
   0.4988980      0.2706516E-01
   0.5150756      0.2840047E-01
   0.5312344      0.2965360E-01
   0.5473766      0.3081838E-01
   0.5635135      0.3189407E-01
   0.5796353      0.3288003E-01
   0.5957270      0.3376921E-01
   0.6118050      0.3455534E-01
   0.6278883      0.3524141E-01
   0.6439525      0.3582924E-01
   0.6599671      0.3630931E-01
   0.6759415      0.3667078E-01
   0.6918949      0.3691068E-01
   0.7078247      0.3702834E-01
   0.7237165      0.3701996E-01
   0.7395571      0.3687872E-01
   0.7553425      0.3659579E-01
   0.7710812      0.3616390E-01
   0.7867737      0.3558000E-01
   0.8024000      0.3484005E-01
   0.8179386      0.3393536E-01
   0.8333759      0.3285502E-01
   0.8487018      0.3158742E-01
   0.8639109      0.3012270E-01
   0.8789699      0.2845777E-01
   0.8937955      0.2658573E-01
   0.9083348      0.2448432E-01
   0.9225321      0.2214925E-01
   0.9361963      0.1959281E-01
   0.9491915      0.1678932E-01
   0.9613787      0.1373800E-01
   0.9727266      0.1040434E-01
   0.9830956      0.6841058E-02
   0.9926198      0.3046346E-02
    1.000000       0.000000    
