generation/a3
    1.000000       0.000000    
   0.9929130      0.3668520E-02
   0.9835007      0.8495817E-02
   0.9732084      0.1338967E-01
   0.9619609      0.1816001E-01
   0.9498091      0.2286518E-01
   0.9369906      0.2739702E-01
   0.9234751      0.3180945E-01
   0.9093964      0.3610661E-01
   0.8948289      0.4031677E-01
   0.8799217      0.4444458E-01
   0.8648154      0.4846959E-01
   0.8495577      0.5238602E-01
   0.8341859      0.5619918E-01
   0.8187322      0.5990421E-01
   0.8031850      0.6351241E-01
   0.7875744      0.6702959E-01
   0.7719327      0.7044782E-01
   0.7562523      0.7376822E-01
   0.7405365      0.7699498E-01
   0.7248032      0.8012553E-01
   0.7090579      0.8315643E-01
   0.6933008      0.8608673E-01
   0.6775358      0.8891473E-01
   0.6617672      0.9163843E-01
   0.6460070      0.9425398E-01
   0.6302692      0.9675237E-01
   0.6145380      0.9912760E-01
   0.5987885      0.1013839    
   0.5830305      0.1035241    
   0.5672922      0.1055410    
   0.5515747      0.1074254    
   0.5358623      0.1091749    
   0.5201502      0.1107896    
   0.5044430      0.1122678    
   0.4887524      0.1136061    
   0.4730884      0.1147987    
   0.4574572      0.1158395    
   0.4418657      0.1167218    
   0.4263156      0.1174390    
   0.4108125      0.1179855    
   0.3953739      0.1183544    
   0.3800173      0.1185352    
   0.3647545      0.1185177    
   0.3496118      0.1182882    
   0.3345842      0.1178242    
   0.3195951      0.1171113    
   0.3045993      0.1161573    
   0.2896307      0.1149730    
   0.2747312      0.1135530    
   0.2598774      0.1118842    
   0.2450392      0.1099700    
   0.2302640      0.1078238    
   0.2156070      0.1054421    
   0.2010630      0.1028109    
   0.1866367      0.9993221E-01
   0.1724024      0.9681239E-01
   0.1583859      0.9342878E-01
   0.1445356      0.8976348E-01
   0.1309312      0.8584807E-01
   0.1177150      0.8168677E-01
   0.1048391      0.7722877E-01
   0.9231824E-01  0.7249960E-01
   0.8036532E-01  0.6757204E-01
   0.6908894E-01  0.6245542E-01
   0.5857838E-01  0.5720540E-01
   0.4904248E-01  0.5192952E-01
   0.4053484E-01  0.4665967E-01
   0.3305161E-01  0.4150390E-01
   0.2666741E-01  0.3664020E-01
   0.2134893E-01  0.3210999E-01
   0.1694375E-01  0.2792843E-01
   0.1329607E-01  0.2414665E-01
   0.1029141E-01  0.2075611E-01
   0.7836625E-02  0.1768455E-01
   0.5835148E-02  0.1487006E-01
   0.4191430E-02  0.1228224E-01
   0.2831142E-02  0.9900000E-02
   0.1727263E-02  0.7688273E-02
   0.8951557E-03  0.5598533E-02
   0.3299313E-03  0.3609012E-02
   0.7465764E-05  0.1713963E-02
  -0.7358532E-04 -0.7698219E-04
   0.1161161E-03 -0.1850006E-02
   0.6767639E-03 -0.3608112E-02
   0.1694910E-02 -0.5234785E-02
   0.3142228E-02 -0.6660355E-02
   0.4932464E-02 -0.7904546E-02
   0.7034459E-02 -0.8995826E-02
   0.9468988E-02 -0.9933423E-02
   0.1227493E-01 -0.1074622E-01
   0.1551660E-01 -0.1148535E-01
   0.1929464E-01 -0.1219193E-01
   0.2374265E-01 -0.1286899E-01
   0.2906568E-01 -0.1345479E-01
   0.3557099E-01 -0.1392399E-01
   0.4361625E-01 -0.1429726E-01
   0.5343978E-01 -0.1454298E-01
   0.6510908E-01 -0.1458455E-01
   0.7834306E-01 -0.1440189E-01
   0.9264718E-01 -0.1397786E-01
   0.1077433     -0.1334870E-01
   0.1230668     -0.1257694E-01
   0.1384518     -0.1160499E-01
   0.1540822     -0.1044742E-01
   0.1697275     -0.9161636E-02
   0.1854223     -0.7706183E-02
   0.2013165     -0.6099811E-02
   0.2173748     -0.4382913E-02
   0.2336153     -0.2574307E-02
   0.2500342     -0.7159826E-03
   0.2665396      0.1151342E-02
   0.2830618      0.3018100E-02
   0.2995376      0.4874189E-02
   0.3159449      0.6697086E-02
   0.3323244      0.8479799E-02
   0.3486886      0.1022538E-01
   0.3650140      0.1192784E-01
   0.3812968      0.1357686E-01
   0.3975497      0.1516610E-01
   0.4137889      0.1669282E-01
   0.4300284      0.1815807E-01
   0.4462623      0.1956247E-01
   0.4624771      0.2090077E-01
   0.4786873      0.2216806E-01
   0.4949213      0.2336859E-01
   0.5111735      0.2450913E-01
   0.5274143      0.2558726E-01
   0.5436430      0.2659645E-01
   0.5598790      0.2753764E-01
   0.5761110      0.2841421E-01
   0.5923070      0.2921929E-01
   0.6084804      0.2994292E-01
   0.6246677      0.3058856E-01
   0.6408414      0.3116278E-01
   0.6569448      0.3165498E-01
   0.6729786      0.3204746E-01
   0.6889744      0.3233291E-01
   0.7049369      0.3250996E-01
   0.7208544      0.3257422E-01
   0.7367132      0.3251825E-01
   0.7525060      0.3233153E-01
   0.7682484      0.3200450E-01
   0.7839513      0.3153419E-01
   0.7995999      0.3091839E-01
   0.8151719      0.3015060E-01
   0.8306471      0.2922108E-01
   0.8460148      0.2811716E-01
   0.8612745      0.2682662E-01
   0.8764312      0.2534480E-01
   0.8913954      0.2367547E-01
   0.9060966      0.2179511E-01
   0.9205315      0.1969162E-01
   0.9344844      0.1738698E-01
   0.9478620      0.1484271E-01
   0.9604680      0.1208621E-01
   0.9722284      0.9089008E-02
   0.9828924      0.5941257E-02
   0.9925356      0.2620670E-02
    1.000000       0.000000    
