generation/a6
    1.000000       0.000000    
   0.9929281      0.3802535E-02
   0.9837592      0.8647862E-02
   0.9737952      0.1340221E-01
   0.9627793      0.1801914E-01
   0.9507199      0.2260232E-01
   0.9378764      0.2706500E-01
   0.9242762      0.3143088E-01
   0.9100735      0.3569829E-01
   0.8953721      0.3988297E-01
   0.8803194      0.4398774E-01
   0.8650521      0.4799484E-01
   0.8496254      0.5189944E-01
   0.8340801      0.5570528E-01
   0.8184509      0.5940850E-01
   0.8027337      0.6301759E-01
   0.7869538      0.6653813E-01
   0.7711398      0.6996402E-01
   0.7552877      0.7329653E-01
   0.7394047      0.7653846E-01
   0.7235069      0.7968640E-01
   0.7075963      0.8273777E-01
   0.6916725      0.8569221E-01
   0.6757400      0.8854841E-01
   0.6598041      0.9130427E-01
   0.6438758      0.9395586E-01
   0.6279650      0.9649531E-01
   0.6120576      0.9891800E-01
   0.5961341      0.1012276    
   0.5802071      0.1034257    
   0.5643001      0.1055045    
   0.5484116      0.1074562    
   0.5325315      0.1092785    
   0.5166582      0.1109700    
   0.5007992      0.1125279    
   0.4849676      0.1139469    
   0.4691732      0.1152196    
   0.4534217      0.1163384    
   0.4377177      0.1172955    
   0.4220610      0.1180837    
   0.4064588      0.1186977    
   0.3909359      0.1191290    
   0.3755128      0.1193650    
   0.3602076      0.1193928    
   0.3450412      0.1191935    
   0.3299841      0.1187431    
   0.3149530      0.1180325    
   0.2999209      0.1170720    
   0.2849210      0.1158684    
   0.2699754      0.1144154    
   0.2550635      0.1127063    
   0.2401798      0.1107471    
   0.2253705      0.1085461    
   0.2106716      0.1060982    
   0.1960888      0.1033969    
   0.1816528      0.1004463    
   0.1674320      0.9724426E-01
   0.1534243      0.9376510E-01
   0.1396033      0.9000443E-01
   0.1260777      0.8599202E-01
   0.1129389      0.8171611E-01
   0.1001580      0.7715048E-01
   0.8782569E-01  0.7234244E-01
   0.7612874E-01  0.6734768E-01
   0.6517232E-01  0.6219447E-01
   0.5508888E-01  0.5696263E-01
   0.4603841E-01  0.5173163E-01
   0.3802073E-01  0.4652911E-01
   0.3102584E-01  0.4147334E-01
   0.2507675E-01  0.3670051E-01
   0.2010883E-01  0.3224649E-01
   0.1598385E-01  0.2813457E-01
   0.1256161E-01  0.2439532E-01
   0.9733339E-02  0.2101379E-01
   0.7412256E-02  0.1793115E-01
   0.5512788E-02  0.1509728E-01
   0.3955021E-02  0.1248129E-01
   0.2673790E-02  0.1006118E-01
   0.1639678E-02  0.7807584E-02
   0.8567467E-03  0.5682895E-02
   0.3171577E-03  0.3667748E-02
  -0.2204438E-06  0.1753814E-02
  -0.8687385E-04 -0.5075558E-04
   0.9448662E-04 -0.1838774E-02
   0.6468182E-03 -0.3610405E-02
   0.1650128E-02 -0.5258241E-02
   0.3076390E-02 -0.6712899E-02
   0.4855327E-02 -0.7973464E-02
   0.6955303E-02 -0.9059498E-02
   0.9385632E-02 -0.9987133E-02
   0.1217594E-01 -0.1080624E-01
   0.1538243E-01 -0.1157390E-01
   0.1909992E-01 -0.1231777E-01
   0.2345469E-01 -0.1303460E-01
   0.2863963E-01 -0.1367672E-01
   0.3493544E-01 -0.1422970E-01
   0.4266939E-01 -0.1471203E-01
   0.5209846E-01 -0.1509504E-01
   0.6334141E-01 -0.1530382E-01
   0.7622971E-01 -0.1530545E-01
   0.9029420E-01 -0.1507088E-01
   0.1052341     -0.1462092E-01
   0.1205185     -0.1400432E-01
   0.1359106     -0.1318503E-01
   0.1514887     -0.1217116E-01
   0.1670703     -0.1099555E-01
   0.1826707     -0.9626246E-02
   0.1984562     -0.8063562E-02
   0.2144584     -0.6348239E-02
   0.2306912     -0.4511960E-02
   0.2471479     -0.2598480E-02
   0.2637393     -0.6515968E-03
   0.2803700      0.1309310E-02
   0.2970061      0.3276904E-02
   0.3135998      0.5226288E-02
   0.3301606      0.7143821E-02
   0.3467000      0.9029812E-02
   0.3631970      0.1087767E-01
   0.3796466      0.1267680E-01
   0.3960595      0.1441974E-01
   0.4124515      0.1610279E-01
   0.4288350      0.1772561E-01
   0.4452073      0.1928760E-01
   0.4615579      0.2078361E-01
   0.4778965      0.2220822E-01
   0.4942471      0.2356341E-01
   0.5106080      0.2485385E-01
   0.5269562      0.2607705E-01
   0.5432892      0.2722679E-01
   0.5596216      0.2830256E-01
   0.5759456      0.2930588E-01
   0.5922373      0.3023050E-01
   0.6085066      0.3106811E-01
   0.6247788      0.3182056E-01
   0.6410305      0.3249134E-01
   0.6572158      0.3307031E-01
   0.6733339      0.3354154E-01
   0.6894091      0.3389761E-01
   0.7054442      0.3413579E-01
   0.7214290      0.3425065E-01
   0.7373522      0.3423435E-01
   0.7532083      0.3407659E-01
   0.7690101      0.3376833E-01
   0.7847638      0.3330604E-01
   0.8004531      0.3268627E-01
   0.8160559      0.3190146E-01
   0.8315542      0.3094104E-01
   0.8469375      0.2979277E-01
   0.8621997      0.2844555E-01
   0.8773301      0.2689454E-01
   0.8922431      0.2513921E-01
   0.9068761      0.2315762E-01
   0.9212031      0.2094221E-01
   0.9350165      0.1851223E-01
   0.9482242      0.1583344E-01
   0.9606475      0.1292872E-01
   0.9722429      0.9760428E-02
   0.9828398      0.6403908E-02
   0.9925043      0.2853004E-02
    1.000000       0.000000    
