generation/a9
    1.000000       0.000000    
   0.9932117      0.3692260E-02
   0.9846421      0.8431658E-02
   0.9753335      0.1300750E-01
   0.9649956      0.1734748E-01
   0.9535153      0.2157565E-01
   0.9409716      0.2573702E-01
   0.9275365      0.2983935E-01
   0.9134525      0.3386615E-01
   0.8989409      0.3779034E-01
   0.8841535      0.4159278E-01
   0.8691667      0.4526801E-01
   0.8540181      0.4882353E-01
   0.8387475      0.5226572E-01
   0.8233958      0.5559460E-01
   0.8079818      0.5880916E-01
   0.7925061      0.6191360E-01
   0.7769705      0.6491379E-01
   0.7613838      0.6781440E-01
   0.7457622      0.7061633E-01
   0.7301168      0.7331783E-01
   0.7144454      0.7591901E-01
   0.6987425      0.7842303E-01
   0.6830102      0.8083276E-01
   0.6672562      0.8314907E-01
   0.6514871      0.8537138E-01
   0.6357070      0.8749884E-01
   0.6199186      0.8953022E-01
   0.6041215      0.9146478E-01
   0.5883152      0.9330256E-01
   0.5725049      0.9504277E-01
   0.5566965      0.9668316E-01
   0.5408933      0.9822126E-01
   0.5251005      0.9965425E-01
   0.5093250      0.1009782    
   0.4935738      0.1021879    
   0.4778503      0.1032774    
   0.4621547      0.1042414    
   0.4464871      0.1050745    
   0.4308472      0.1057720    
   0.4152349      0.1063302    
   0.3996661      0.1067453    
   0.3841700      0.1070086    
   0.3687672      0.1071072    
   0.3534789      0.1070255    
   0.3382999      0.1067432    
   0.3231839      0.1062460    
   0.3080950      0.1055317    
   0.2930262      0.1046013    
   0.2779795      0.1034554    
   0.2629670      0.1020946    
   0.2480033      0.1005171    
   0.2330939      0.9871950E-01
   0.2182504      0.9670202E-01
   0.2035113      0.9446594E-01
   0.1889161      0.9200549E-01
   0.1744937      0.8930949E-01
   0.1602556      0.8636274E-01
   0.1462011      0.8315391E-01
   0.1323735      0.7968571E-01
   0.1188430      0.7595841E-01
   0.1056702      0.7196641E-01
   0.9292480E-01  0.6771058E-01
   0.8069417E-01  0.6320794E-01
   0.6914102E-01  0.5850778E-01
   0.5842513E-01  0.5365916E-01
   0.4868944E-01  0.4871596E-01
   0.3999739E-01  0.4373196E-01
   0.3239634E-01  0.3882676E-01
   0.2592038E-01  0.3414776E-01
   0.2052861E-01  0.2981351E-01
   0.1611889E-01  0.2586354E-01
   0.1254185E-01  0.2227094E-01
   0.9641984E-02  0.1899882E-01
   0.7281016E-02  0.1601813E-01
   0.5350516E-02  0.1330093E-01
   0.3766105E-02  0.1081621E-01
   0.2474573E-02  0.8529774E-02
   0.1463346E-02  0.6394812E-02
   0.7251023E-03  0.4376446E-02
   0.2442615E-03  0.2460172E-02
   0.1393131E-04  0.6431055E-03
   0.4179681E-04 -0.1108240E-02
   0.3884602E-03 -0.2854380E-02
   0.1163591E-02 -0.4542535E-02
   0.2404451E-02 -0.6061453E-02
   0.4058485E-02 -0.7370983E-02
   0.6084189E-02 -0.8487545E-02
   0.8468202E-02 -0.9488882E-02
   0.1123616E-01 -0.1047611E-01
   0.1445701E-01 -0.1150726E-01
   0.1824780E-01 -0.1257581E-01
   0.2277461E-01 -0.1365096E-01
   0.2827635E-01 -0.1470689E-01
   0.3506829E-01 -0.1574644E-01
   0.4345733E-01 -0.1677566E-01
   0.5357425E-01 -0.1772920E-01
   0.6533644E-01 -0.1850749E-01
   0.7842055E-01 -0.1905453E-01
   0.9240800E-01 -0.1935194E-01
   0.1069390     -0.1940179E-01
   0.1217915     -0.1921507E-01
   0.1368363     -0.1880947E-01
   0.1519627     -0.1820150E-01
   0.1670772     -0.1738619E-01
   0.1822290     -0.1634558E-01
   0.1975372     -0.1508748E-01
   0.2130548     -0.1364196E-01
   0.2288080     -0.1204760E-01
   0.2447527     -0.1034896E-01
   0.2608168     -0.8576362E-02
   0.2769730     -0.6745174E-02
   0.2932155     -0.4870350E-02
   0.3095273     -0.2968377E-02
   0.3258826     -0.1053050E-02
   0.3422460      0.8637800E-03
   0.3585865      0.2771589E-02
   0.3748917      0.4661535E-02
   0.3911605      0.6526098E-02
   0.4073967      0.8359268E-02
   0.4236033      0.1015596E-01
   0.4397813      0.1191093E-01
   0.4559340      0.1361917E-01
   0.4720662      0.1527671E-01
   0.4881818      0.1688042E-01
   0.5042819      0.1842762E-01
   0.5203621      0.1991475E-01
   0.5364176      0.2133677E-01
   0.5524467      0.2268809E-01
   0.5684533      0.2396362E-01
   0.5844444      0.2516015E-01
   0.6004228      0.2627553E-01
   0.6163863      0.2730739E-01
   0.6323269      0.2825199E-01
   0.6482385      0.2910363E-01
   0.6641198      0.2985671E-01
   0.6799705      0.3050595E-01
   0.6957899      0.3104634E-01
   0.7115746      0.3147275E-01
   0.7273201      0.3177926E-01
   0.7430228      0.3195941E-01
   0.7586803      0.3200668E-01
   0.7742901      0.3191509E-01
   0.7898396      0.3167890E-01
   0.8053099      0.3128894E-01
   0.8206898      0.3073376E-01
   0.8359699      0.3000237E-01
   0.8511360      0.2908396E-01
   0.8661630      0.2796891E-01
   0.8809970      0.2664650E-01
   0.8955798      0.2509807E-01
   0.9098596      0.2330691E-01
   0.9237298      0.2126516E-01
   0.9370555      0.1895520E-01
   0.9497417      0.1635226E-01
   0.9617001      0.1343816E-01
   0.9729038      0.1018986E-01
   0.9832968      0.6652952E-02
   0.9927869      0.2980397E-02
    1.000000       0.000000    
